date_time,Monican01 Buoy model,date_time,Monican02 Buoy model
2016-1-1 11:0,4.88000011444,2016-1-1 11:0,4.48999977112
2016-1-1 12:0,4.88000011444,2016-1-1 12:0,4.48999977112
2016-1-1 13:0,4.85999965668,2016-1-1 13:0,4.46999979019
2016-1-1 14:0,4.82999992371,2016-1-1 14:0,4.44999980927
2016-1-1 15:0,4.7999997139,2016-1-1 15:0,4.42999982834
2016-1-1 16:0,4.76999998093,2016-1-1 16:0,4.40000009537
2016-1-1 17:0,4.73000001907,2016-1-1 17:0,4.36999988556
2016-1-1 18:0,4.69999980927,2016-1-1 18:0,4.32999992371
2016-1-1 19:0,4.67999982834,2016-1-1 19:0,4.30999994278
2016-1-1 20:0,4.67000007629,2016-1-1 20:0,4.28999996185
2016-1-1 21:0,4.67000007629,2016-1-1 21:0,4.28999996185
2016-1-1 22:0,4.69999980927,2016-1-1 22:0,4.28999996185
2016-1-1 23:0,4.73999977112,2016-1-1 23:0,4.31999969482
2016-1-2 0:0,4.78999996185,2016-1-2 0:0,4.34999990463
2016-1-2 1:0,4.85999965668,2016-1-2 1:0,4.40999984741
2016-1-2 2:0,4.92000007629,2016-1-2 2:0,4.46000003815
2016-1-2 3:0,4.96999979019,2016-1-2 3:0,4.51999998093
2016-1-2 4:0,5,2016-1-2 4:0,4.55999994278
2016-1-2 5:0,5.01999998093,2016-1-2 5:0,4.57999992371
2016-1-2 6:0,5.01999998093,2016-1-2 6:0,4.58999967575
2016-1-2 7:0,5,2016-1-2 7:0,4.57999992371
2016-1-2 8:0,4.98000001907,2016-1-2 8:0,4.56999969482
2016-1-2 9:0,4.96000003815,2016-1-2 9:0,4.5499997139
2016-1-2 10:0,4.92999982834,2016-1-2 10:0,4.51999998093
2016-1-2 11:0,4.90000009537,2016-1-2 11:0,4.5
2016-1-2 12:0,4.85999965668,2016-1-2 12:0,4.46999979019
2016-1-2 13:0,4.81999969482,2016-1-2 13:0,4.44000005722
2016-1-2 14:0,4.77999973297,2016-1-2 14:0,4.40000009537
2016-1-2 15:0,4.73000001907,2016-1-2 15:0,4.36000013351
2016-1-2 16:0,4.67999982834,2016-1-2 16:0,4.32999992371
2016-1-2 17:0,4.63000011444,2016-1-2 17:0,4.27999973297
2016-1-2 18:0,4.56999969482,2016-1-2 18:0,4.23000001907
2016-1-2 19:0,4.50999975204,2016-1-2 19:0,4.17999982834
2016-1-2 20:0,4.44000005722,2016-1-2 20:0,4.13000011444
2016-1-2 21:0,4.36999988556,2016-1-2 21:0,4.06999969482
2016-1-2 22:0,4.2999997139,2016-1-2 22:0,4
2016-1-2 23:0,4.23000001907,2016-1-2 23:0,3.92999982834
2016-1-3 0:0,4.15000009537,2016-1-3 0:0,3.86999988556
2016-1-3 1:0,4.07999992371,2016-1-3 1:0,3.78999996185
2016-1-3 2:0,4,2016-1-3 2:0,3.72000002861
2016-1-3 3:0,3.9399998188,2016-1-3 3:0,3.64999985695
2016-1-3 4:0,3.87999987602,2016-1-3 4:0,3.58999991417
2016-1-3 5:0,3.81999993324,2016-1-3 5:0,3.52999997139
2016-1-3 6:0,3.76999998093,2016-1-3 6:0,3.48000001907
2016-1-3 7:0,3.72000002861,2016-1-3 7:0,3.4399998188
2016-1-3 8:0,3.65999984741,2016-1-3 8:0,3.38999986649
2016-1-3 9:0,3.59999990463,2016-1-3 9:0,3.33999991417
2016-1-3 10:0,3.53999996185,2016-1-3 10:0,3.27999997139
2016-1-3 11:0,3.48000001907,2016-1-3 11:0,3.23000001907
2016-1-3 12:0,3.41999983788,2016-1-3 12:0,3.17999982834
2016-1-3 13:0,3.37999987602,2016-1-3 13:0,3.14999985695
2016-1-3 14:0,3.34999990463,2016-1-3 14:0,3.12999987602
2016-1-3 15:0,3.32999992371,2016-1-3 15:0,3.11999988556
2016-1-3 16:0,3.32999992371,2016-1-3 16:0,3.11999988556
2016-1-3 17:0,3.36999988556,2016-1-3 17:0,3.15999984741
2016-1-3 18:0,3.4399998188,2016-1-3 18:0,3.22000002861
2016-1-3 19:0,3.53999996185,2016-1-3 19:0,3.31999993324
2016-1-3 20:0,3.62999987602,2016-1-3 20:0,3.42999982834
2016-1-3 21:0,3.72000002861,2016-1-3 21:0,3.52999997139
2016-1-3 22:0,3.80999994278,2016-1-3 22:0,3.61999988556
2016-1-3 23:0,3.89999985695,2016-1-3 23:0,3.70999979973
2016-1-4 0:0,4,2016-1-4 0:0,3.79999995232
2016-1-4 1:0,4.08999967575,2016-1-4 1:0,3.87999987602
2016-1-4 2:0,4.19999980927,2016-1-4 2:0,3.95999979973
2016-1-4 3:0,4.34999990463,2016-1-4 3:0,4.05999994278
2016-1-4 4:0,4.55999994278,2016-1-4 4:0,4.21999979019
2016-1-4 5:0,4.80999994278,2016-1-4 5:0,4.40999984741
2016-1-4 6:0,5.07999992371,2016-1-4 6:0,4.63999986649
2016-1-4 7:0,5.30999994278,2016-1-4 7:0,4.84999990463
2016-1-4 8:0,5.48999977112,2016-1-4 8:0,5.01999998093
2016-1-4 9:0,5.61999988556,2016-1-4 9:0,5.15000009537
2016-1-4 10:0,5.71999979019,2016-1-4 10:0,5.25
2016-1-4 11:0,5.78999996185,2016-1-4 11:0,5.32999992371
2016-1-4 12:0,5.86999988556,2016-1-4 12:0,5.40999984741
2016-1-4 13:0,5.94999980927,2016-1-4 13:0,5.5
2016-1-4 14:0,6.05999994278,2016-1-4 14:0,5.61999988556
2016-1-4 15:0,6.17000007629,2016-1-4 15:0,5.75999975204
2016-1-4 16:0,6.19999980927,2016-1-4 16:0,5.84999990463
2016-1-4 17:0,6.07999992371,2016-1-4 17:0,5.77999973297
2016-1-4 18:0,5.90999984741,2016-1-4 18:0,5.6299996376
2016-1-4 19:0,5.73000001907,2016-1-4 19:0,5.46999979019
2016-1-4 20:0,5.58999967575,2016-1-4 20:0,5.32999992371
2016-1-4 21:0,5.44999980927,2016-1-4 21:0,5.21000003815
2016-1-4 22:0,5.32999992371,2016-1-4 22:0,5.09999990463
2016-1-4 23:0,5.23000001907,2016-1-4 23:0,5.00999975204
2016-1-5 0:0,5.15000009537,2016-1-5 0:0,4.94000005722
2016-1-5 1:0,5.07999992371,2016-1-5 1:0,4.86999988556
2016-1-5 2:0,5.00999975204,2016-1-5 2:0,4.80999994278
2016-1-5 3:0,4.94999980927,2016-1-5 3:0,4.75999975204
2016-1-5 4:0,4.90000009537,2016-1-5 4:0,4.71000003815
2016-1-5 5:0,4.84999990463,2016-1-5 5:0,4.67000007629
2016-1-5 6:0,4.81999969482,2016-1-5 6:0,4.63999986649
2016-1-5 7:0,4.7999997139,2016-1-5 7:0,4.61999988556
2016-1-5 8:0,4.80999994278,2016-1-5 8:0,4.61999988556
2016-1-5 9:0,4.82999992371,2016-1-5 9:0,4.63000011444
2016-1-5 10:0,4.85999965668,2016-1-5 10:0,4.65999984741
2016-1-5 11:0,4.90000009537,2016-1-5 11:0,4.69000005722
2016-1-5 12:0,4.94000005722,2016-1-5 12:0,4.71999979019
2016-1-5 13:0,4.96999979019,2016-1-5 13:0,4.75
2016-1-5 14:0,5,2016-1-5 14:0,4.76999998093
2016-1-5 15:0,5.01999998093,2016-1-5 15:0,4.78999996185
2016-1-5 16:0,5.02999973297,2016-1-5 16:0,4.7999997139
2016-1-5 17:0,5.0499997139,2016-1-5 17:0,4.80999994278
2016-1-5 18:0,5.0499997139,2016-1-5 18:0,4.80999994278
2016-1-5 19:0,5.05999994278,2016-1-5 19:0,4.80999994278
2016-1-5 20:0,5.0499997139,2016-1-5 20:0,4.80999994278
2016-1-5 21:0,5.03999996185,2016-1-5 21:0,4.78999996185
2016-1-5 22:0,5.00999975204,2016-1-5 22:0,4.76999998093
2016-1-5 23:0,4.98000001907,2016-1-5 23:0,4.73000001907
2016-1-6 0:0,4.94000005722,2016-1-6 0:0,4.69000005722
2016-1-6 1:0,4.88000011444,2016-1-6 1:0,4.65000009537
2016-1-6 2:0,4.81999969482,2016-1-6 2:0,4.59999990463
2016-1-6 3:0,4.75,2016-1-6 3:0,4.53999996185
2016-1-6 4:0,4.67999982834,2016-1-6 4:0,4.48000001907
2016-1-6 5:0,4.61000013351,2016-1-6 5:0,4.42000007629
2016-1-6 6:0,4.52999973297,2016-1-6 6:0,4.34999990463
2016-1-6 7:0,4.44999980927,2016-1-6 7:0,4.27999973297
2016-1-6 8:0,4.36999988556,2016-1-6 8:0,4.19999980927
2016-1-6 9:0,4.28999996185,2016-1-6 9:0,4.11999988556
2016-1-6 10:0,4.21000003815,2016-1-6 10:0,4.0499997139
2016-1-6 11:0,4.11999988556,2016-1-6 11:0,3.97000002861
2016-1-6 12:0,4.02999973297,2016-1-6 12:0,3.88999986649
2016-1-6 13:0,3.95999979973,2016-1-6 13:0,3.81999993324
2016-1-6 14:0,3.90999984741,2016-1-6 14:0,3.75999999046
2016-1-6 15:0,3.87999987602,2016-1-6 15:0,3.72000002861
2016-1-6 16:0,3.87999987602,2016-1-6 16:0,3.69999980927
2016-1-6 17:0,3.89999985695,2016-1-6 17:0,3.69999980927
2016-1-6 18:0,3.91999983788,2016-1-6 18:0,3.72000002861
2016-1-6 19:0,3.94999980927,2016-1-6 19:0,3.75999999046
2016-1-6 20:0,3.95999979973,2016-1-6 20:0,3.77999997139
2016-1-6 21:0,3.94999980927,2016-1-6 21:0,3.79999995232
2016-1-6 22:0,3.9399998188,2016-1-6 22:0,3.78999996185
2016-1-6 23:0,3.94999980927,2016-1-6 23:0,3.78999996185
2016-1-7 0:0,3.97000002861,2016-1-7 0:0,3.78999996185
2016-1-7 1:0,4,2016-1-7 1:0,3.80999994278
2016-1-7 2:0,4.02999973297,2016-1-7 2:0,3.82999992371
2016-1-7 3:0,4.06999969482,2016-1-7 3:0,3.8599998951
2016-1-7 4:0,4.11999988556,2016-1-7 4:0,3.90999984741
2016-1-7 5:0,4.15999984741,2016-1-7 5:0,3.95999979973
2016-1-7 6:0,4.19999980927,2016-1-7 6:0,4.00999975204
2016-1-7 7:0,4.21000003815,2016-1-7 7:0,4.0499997139
2016-1-7 8:0,4.17999982834,2016-1-7 8:0,4.03999996185
2016-1-7 9:0,4.13999986649,2016-1-7 9:0,4.00999975204
2016-1-7 10:0,4.08999967575,2016-1-7 10:0,3.95999979973
2016-1-7 11:0,4.03999996185,2016-1-7 11:0,3.91999983788
2016-1-7 12:0,4.00999975204,2016-1-7 12:0,3.86999988556
2016-1-7 13:0,3.99000000954,2016-1-7 13:0,3.83999991417
2016-1-7 14:0,4,2016-1-7 14:0,3.82999992371
2016-1-7 15:0,4.03999996185,2016-1-7 15:0,3.83999991417
2016-1-7 16:0,4.09999990463,2016-1-7 16:0,3.87999987602
2016-1-7 17:0,4.17000007629,2016-1-7 17:0,3.92999982834
2016-1-7 18:0,4.25,2016-1-7 18:0,3.99000000954
2016-1-7 19:0,4.2999997139,2016-1-7 19:0,4.02999973297
2016-1-7 20:0,4.31999969482,2016-1-7 20:0,4.06999969482
2016-1-7 21:0,4.30999994278,2016-1-7 21:0,4.08999967575
2016-1-7 22:0,4.26999998093,2016-1-7 22:0,4.07999992371
2016-1-7 23:0,4.23000001907,2016-1-7 23:0,4.0499997139
2016-1-8 0:0,4.11999988556,2016-1-8 0:0,3.89999985695
2016-1-8 1:0,4.07999992371,2016-1-8 1:0,3.82999992371
2016-1-8 2:0,4.06999969482,2016-1-8 2:0,3.78999996185
2016-1-8 3:0,4.06999969482,2016-1-8 3:0,3.76999998093
2016-1-8 4:0,4.05999994278,2016-1-8 4:0,3.75999999046
2016-1-8 5:0,4.02999973297,2016-1-8 5:0,3.74000000954
2016-1-8 6:0,4,2016-1-8 6:0,3.69999980927
2016-1-8 7:0,3.95999979973,2016-1-8 7:0,3.65999984741
2016-1-8 8:0,3.9399998188,2016-1-8 8:0,3.61999988556
2016-1-8 9:0,3.94999980927,2016-1-8 9:0,3.6099998951
2016-1-8 10:0,3.99000000954,2016-1-8 10:0,3.63999986649
2016-1-8 11:0,4.06999969482,2016-1-8 11:0,3.72000002861
2016-1-8 12:0,4.21000003815,2016-1-8 12:0,3.84999990463
2016-1-8 13:0,4.34999990463,2016-1-8 13:0,4.00999975204
2016-1-8 14:0,4.42000007629,2016-1-8 14:0,4.13999986649
2016-1-8 15:0,4.42999982834,2016-1-8 15:0,4.19000005722
2016-1-8 16:0,4.42999982834,2016-1-8 16:0,4.19999980927
2016-1-8 17:0,4.42999982834,2016-1-8 17:0,4.19999980927
2016-1-8 18:0,4.40999984741,2016-1-8 18:0,4.19999980927
2016-1-8 19:0,4.40000009537,2016-1-8 19:0,4.19000005722
2016-1-8 20:0,4.38999986649,2016-1-8 20:0,4.17999982834
2016-1-8 21:0,4.38000011444,2016-1-8 21:0,4.15999984741
2016-1-8 22:0,4.36000013351,2016-1-8 22:0,4.13999986649
2016-1-8 23:0,4.33999967575,2016-1-8 23:0,4.11000013351
2016-1-9 0:0,4.28999996185,2016-1-9 0:0,4.05999994278
2016-1-9 1:0,4.26999998093,2016-1-9 1:0,4.0499997139
2016-1-9 2:0,4.26999998093,2016-1-9 2:0,4.02999973297
2016-1-9 3:0,4.26999998093,2016-1-9 3:0,4.01999998093
2016-1-9 4:0,4.27999973297,2016-1-9 4:0,4.01999998093
2016-1-9 5:0,4.28999996185,2016-1-9 5:0,4.01999998093
2016-1-9 6:0,4.32999992371,2016-1-9 6:0,4.02999973297
2016-1-9 7:0,4.36999988556,2016-1-9 7:0,4.0499997139
2016-1-9 8:0,4.44999980927,2016-1-9 8:0,4.07999992371
2016-1-9 9:0,4.5499997139,2016-1-9 9:0,4.11999988556
2016-1-9 10:0,4.65999984741,2016-1-9 10:0,4.19000005722
2016-1-9 11:0,4.77999973297,2016-1-9 11:0,4.28999996185
2016-1-9 12:0,4.90000009537,2016-1-9 12:0,4.38999986649
2016-1-9 13:0,5.01999998093,2016-1-9 13:0,4.50999975204
2016-1-9 14:0,5.13999986649,2016-1-9 14:0,4.61999988556
2016-1-9 15:0,5.25999975204,2016-1-9 15:0,4.73999977112
2016-1-9 16:0,5.38999986649,2016-1-9 16:0,4.85999965668
2016-1-9 17:0,5.52999973297,2016-1-9 17:0,5
2016-1-9 18:0,5.67999982834,2016-1-9 18:0,5.15000009537
2016-1-9 19:0,5.81999969482,2016-1-9 19:0,5.2999997139
2016-1-9 20:0,5.94999980927,2016-1-9 20:0,5.42999982834
2016-1-9 21:0,6.08999967575,2016-1-9 21:0,5.5499997139
2016-1-9 22:0,6.23000001907,2016-1-9 22:0,5.67999982834
2016-1-9 23:0,6.35999965668,2016-1-9 23:0,5.80999994278
2016-1-10 0:0,6.46999979019,2016-1-10 0:0,5.92000007629
2016-1-10 1:0,6.55999994278,2016-1-10 1:0,6
2016-1-10 2:0,6.61999988556,2016-1-10 2:0,6.0499997139
2016-1-10 3:0,6.64999961853,2016-1-10 3:0,6.07999992371
2016-1-10 4:0,6.65999984741,2016-1-10 4:0,6.08999967575
2016-1-10 5:0,6.65999984741,2016-1-10 5:0,6.07999992371
2016-1-10 6:0,6.67000007629,2016-1-10 6:0,6.07999992371
2016-1-10 7:0,6.69000005722,2016-1-10 7:0,6.08999967575
2016-1-10 8:0,6.73000001907,2016-1-10 8:0,6.11999988556
2016-1-10 9:0,6.76999998093,2016-1-10 9:0,6.17000007629
2016-1-10 10:0,6.77999973297,2016-1-10 10:0,6.19999980927
2016-1-10 11:0,6.76999998093,2016-1-10 11:0,6.19999980927
2016-1-10 12:0,6.73999977112,2016-1-10 12:0,6.17000007629
2016-1-10 13:0,6.69000005722,2016-1-10 13:0,6.11999988556
2016-1-10 14:0,6.64999961853,2016-1-10 14:0,6.06999969482
2016-1-10 15:0,6.60999965668,2016-1-10 15:0,6.01999998093
2016-1-10 16:0,6.58999967575,2016-1-10 16:0,5.98999977112
2016-1-10 17:0,6.56999969482,2016-1-10 17:0,5.96000003815
2016-1-10 18:0,6.5499997139,2016-1-10 18:0,5.92000007629
2016-1-10 19:0,6.51999998093,2016-1-10 19:0,5.8799996376
2016-1-10 20:0,6.5,2016-1-10 20:0,5.84999990463
2016-1-10 21:0,6.5,2016-1-10 21:0,5.81999969482
2016-1-10 22:0,6.52999973297,2016-1-10 22:0,5.81999969482
2016-1-10 23:0,6.61999988556,2016-1-10 23:0,5.88999986649
2016-1-11 0:0,6.73999977112,2016-1-11 0:0,6.01999998093
2016-1-11 1:0,6.7999997139,2016-1-11 1:0,6.19000005722
2016-1-11 2:0,6.71999979019,2016-1-11 2:0,6.21999979019
2016-1-11 3:0,6.5499997139,2016-1-11 3:0,6.08999967575
2016-1-11 4:0,6.34999990463,2016-1-11 4:0,5.92000007629
2016-1-11 5:0,6.17000007629,2016-1-11 5:0,5.75999975204
2016-1-11 6:0,6.00999975204,2016-1-11 6:0,5.60999965668
2016-1-11 7:0,5.8799996376,2016-1-11 7:0,5.48999977112
2016-1-11 8:0,5.76999998093,2016-1-11 8:0,5.38999986649
2016-1-11 9:0,5.69999980927,2016-1-11 9:0,5.30999994278
2016-1-11 10:0,5.65000009537,2016-1-11 10:0,5.26999998093
2016-1-11 11:0,5.63999986649,2016-1-11 11:0,5.25999975204
2016-1-11 12:0,5.65999984741,2016-1-11 12:0,5.27999973297
2016-1-11 13:0,5.67999982834,2016-1-11 13:0,5.30999994278
2016-1-11 14:0,5.69999980927,2016-1-11 14:0,5.34999990463
2016-1-11 15:0,5.69999980927,2016-1-11 15:0,5.35999965668
2016-1-11 16:0,5.67000007629,2016-1-11 16:0,5.34999990463
2016-1-11 17:0,5.60999965668,2016-1-11 17:0,5.31999969482
2016-1-11 18:0,5.52999973297,2016-1-11 18:0,5.25999975204
2016-1-11 19:0,5.44999980927,2016-1-11 19:0,5.19000005722
2016-1-11 20:0,5.34999990463,2016-1-11 20:0,5.10999965668
2016-1-11 21:0,5.25,2016-1-11 21:0,5.01999998093
2016-1-11 22:0,5.15000009537,2016-1-11 22:0,4.94000005722
2016-1-11 23:0,5.05999994278,2016-1-11 23:0,4.85999965668
2016-1-12 0:0,4.96000003815,2016-1-12 0:0,4.76999998093
2016-1-12 1:0,4.86999988556,2016-1-12 1:0,4.69000005722
2016-1-12 2:0,4.77999973297,2016-1-12 2:0,4.59999990463
2016-1-12 3:0,4.67999982834,2016-1-12 3:0,4.51999998093
2016-1-12 4:0,4.57999992371,2016-1-12 4:0,4.42999982834
2016-1-12 5:0,4.48000001907,2016-1-12 5:0,4.33999967575
2016-1-12 6:0,4.38000011444,2016-1-12 6:0,4.23999977112
2016-1-12 7:0,4.28999996185,2016-1-12 7:0,4.15000009537
2016-1-12 8:0,4.19999980927,2016-1-12 8:0,4.06999969482
2016-1-12 9:0,4.11999988556,2016-1-12 9:0,3.99000000954
2016-1-12 10:0,4.05999994278,2016-1-12 10:0,3.92999982834
2016-1-12 11:0,4.00999975204,2016-1-12 11:0,3.86999988556
2016-1-12 12:0,3.99000000954,2016-1-12 12:0,3.83999991417
2016-1-12 13:0,3.98000001907,2016-1-12 13:0,3.81999993324
2016-1-12 14:0,3.98000001907,2016-1-12 14:0,3.80999994278
2016-1-12 15:0,3.99000000954,2016-1-12 15:0,3.80999994278
2016-1-12 16:0,4,2016-1-12 16:0,3.79999995232
2016-1-12 17:0,4.00999975204,2016-1-12 17:0,3.79999995232
2016-1-12 18:0,4.01999998093,2016-1-12 18:0,3.79999995232
2016-1-12 19:0,4.01999998093,2016-1-12 19:0,3.78999996185
2016-1-12 20:0,4.01999998093,2016-1-12 20:0,3.77999997139
2016-1-12 21:0,4.00999975204,2016-1-12 21:0,3.75999999046
2016-1-12 22:0,3.99000000954,2016-1-12 22:0,3.74000000954
2016-1-12 23:0,3.95999979973,2016-1-12 23:0,3.69999980927
2016-1-13 0:0,3.92999982834,2016-1-13 0:0,3.65999984741
2016-1-13 1:0,3.8599998951,2016-1-13 1:0,3.59999990463
2016-1-13 2:0,3.77999997139,2016-1-13 2:0,3.52999997139
2016-1-13 3:0,3.69999980927,2016-1-13 3:0,3.44999980927
2016-1-13 4:0,3.61999988556,2016-1-13 4:0,3.36999988556
2016-1-13 5:0,3.52999997139,2016-1-13 5:0,3.27999997139
2016-1-13 6:0,3.4399998188,2016-1-13 6:0,3.19999980927
2016-1-13 7:0,3.34999990463,2016-1-13 7:0,3.1099998951
2016-1-13 8:0,3.25999999046,2016-1-13 8:0,3.01999998093
2016-1-13 9:0,3.16999983788,2016-1-13 9:0,2.92999982834
2016-1-13 10:0,3.07999992371,2016-1-13 10:0,2.82999992371
2016-1-13 11:0,2.98000001907,2016-1-13 11:0,2.74000000954
2016-1-13 12:0,2.88999986649,2016-1-13 12:0,2.63999986649
2016-1-13 13:0,2.78999996185,2016-1-13 13:0,2.54999995232
2016-1-13 14:0,2.70000004768,2016-1-13 14:0,2.46000003815
2016-1-13 15:0,2.6099998951,2016-1-13 15:0,2.36999988556
2016-1-13 16:0,2.51999998093,2016-1-13 16:0,2.27999997139
2016-1-13 17:0,2.42999982834,2016-1-13 17:0,2.19000005722
2016-1-13 18:0,2.34999990463,2016-1-13 18:0,2.09999990463
2016-1-13 19:0,2.26999998093,2016-1-13 19:0,2.02999997139
2016-1-13 20:0,2.20000004768,2016-1-13 20:0,1.94999992847
2016-1-13 21:0,2.13999986649,2016-1-13 21:0,1.87999999523
2016-1-13 22:0,2.08999991417,2016-1-13 22:0,1.81999993324
2016-1-13 23:0,2.05999994278,2016-1-13 23:0,1.76999998093
2016-1-14 0:0,2.03999996185,2016-1-14 0:0,1.73000001907
2016-1-14 1:0,2.04999995232,2016-1-14 1:0,1.70999991894
2016-1-14 2:0,2.05999994278,2016-1-14 2:0,1.7199999094
2016-1-14 3:0,2.06999993324,2016-1-14 3:0,1.74000000954
2016-1-14 4:0,2.07999992371,2016-1-14 4:0,1.77999997139
2016-1-14 5:0,2.06999993324,2016-1-14 5:0,1.79999995232
2016-1-14 6:0,2.06999993324,2016-1-14 6:0,1.80999994278
2016-1-14 7:0,2.07999992371,2016-1-14 7:0,1.81999993324
2016-1-14 8:0,2.1099998951,2016-1-14 8:0,1.83999991417
2016-1-14 9:0,2.20000004768,2016-1-14 9:0,1.89999997616
2016-1-14 10:0,2.30999994278,2016-1-14 10:0,2
2016-1-14 11:0,2.3599998951,2016-1-14 11:0,2.12999987602
2016-1-14 12:0,2.3599998951,2016-1-14 12:0,2.23000001907
2016-1-14 13:0,2.34999990463,2016-1-14 13:0,2.25999999046
2016-1-14 14:0,2.31999993324,2016-1-14 14:0,2.25
2016-1-14 15:0,2.27999997139,2016-1-14 15:0,2.22000002861
2016-1-14 16:0,2.24000000954,2016-1-14 16:0,2.16999983788
2016-1-14 17:0,2.22000002861,2016-1-14 17:0,2.12999987602
2016-1-14 18:0,2.24000000954,2016-1-14 18:0,2.11999988556
2016-1-14 19:0,2.31999993324,2016-1-14 19:0,2.14999985695
2016-1-14 20:0,2.46000003815,2016-1-14 20:0,2.25
2016-1-14 21:0,2.69000005722,2016-1-14 21:0,2.42999982834
2016-1-14 22:0,2.96000003815,2016-1-14 22:0,2.69000005722
2016-1-14 23:0,3.09999990463,2016-1-14 23:0,2.84999990463
2016-1-15 0:0,3.15999984741,2016-1-15 0:0,2.90999984741
2016-1-15 1:0,3.19999980927,2016-1-15 1:0,2.92999982834
2016-1-15 2:0,3.22000002861,2016-1-15 2:0,2.92999982834
2016-1-15 3:0,3.23000001907,2016-1-15 3:0,2.91999983788
2016-1-15 4:0,3.24000000954,2016-1-15 4:0,2.91999983788
2016-1-15 5:0,3.25,2016-1-15 5:0,2.92999982834
2016-1-15 6:0,3.25999999046,2016-1-15 6:0,2.9399998188
2016-1-15 7:0,3.26999998093,2016-1-15 7:0,2.9399998188
2016-1-15 8:0,3.27999997139,2016-1-15 8:0,2.91999983788
2016-1-15 9:0,3.28999996185,2016-1-15 9:0,2.88999986649
2016-1-15 10:0,3.26999998093,2016-1-15 10:0,2.82999992371
2016-1-15 11:0,3.19999980927,2016-1-15 11:0,2.75
2016-1-15 12:0,3.11999988556,2016-1-15 12:0,2.65999984741
2016-1-15 13:0,3.00999999046,2016-1-15 13:0,2.56999993324
2016-1-15 14:0,2.88999986649,2016-1-15 14:0,2.49000000954
2016-1-15 15:0,2.78999996185,2016-1-15 15:0,2.41999983788
2016-1-15 16:0,2.69000005722,2016-1-15 16:0,2.34999990463
2016-1-15 17:0,2.59999990463,2016-1-15 17:0,2.27999997139
2016-1-15 18:0,2.51999998093,2016-1-15 18:0,2.22000002861
2016-1-15 19:0,2.44000005722,2016-1-15 19:0,2.15999984741
2016-1-15 20:0,2.3599998951,2016-1-15 20:0,2.09999990463
2016-1-15 21:0,2.28999996185,2016-1-15 21:0,2.03999996185
2016-1-15 22:0,2.21000003815,2016-1-15 22:0,1.97999989986
2016-1-15 23:0,2.13999986649,2016-1-15 23:0,1.91999995708
2016-1-16 0:0,2.05999994278,2016-1-16 0:0,1.84999990463
2016-1-16 1:0,1.97999989986,2016-1-16 1:0,1.78999996185
2016-1-16 2:0,1.89999997616,2016-1-16 2:0,1.73000001907
2016-1-16 3:0,1.82999992371,2016-1-16 3:0,1.65999996662
2016-1-16 4:0,1.76999998093,2016-1-16 4:0,1.59999990463
2016-1-16 5:0,1.76999998093,2016-1-16 5:0,1.54999995232
2016-1-16 6:0,1.80999994278,2016-1-16 6:0,1.49000000954
2016-1-16 7:0,1.75999999046,2016-1-16 7:0,1.44999992847
2016-1-16 8:0,1.70999991894,2016-1-16 8:0,1.40999996662
2016-1-16 9:0,1.69999992847,2016-1-16 9:0,1.37999999523
2016-1-16 10:0,1.73000001907,2016-1-16 10:0,1.37000000477
2016-1-16 11:0,1.75,2016-1-16 11:0,1.36000001431
2016-1-16 12:0,1.81999993324,2016-1-16 12:0,1.37000000477
2016-1-16 13:0,1.80999994278,2016-1-16 13:0,1.37999999523
2016-1-16 14:0,1.83999991417,2016-1-16 14:0,1.38999998569
2016-1-16 15:0,1.81999993324,2016-1-16 15:0,1.38999998569
2016-1-16 16:0,1.82999992371,2016-1-16 16:0,1.39999997616
2016-1-16 17:0,1.82999992371,2016-1-16 17:0,1.39999997616
2016-1-16 18:0,1.84999990463,2016-1-16 18:0,1.38999998569
2016-1-16 19:0,1.81999993324,2016-1-16 19:0,1.39999997616
2016-1-16 20:0,1.92999994755,2016-1-16 20:0,1.39999997616
2016-1-16 21:0,1.86000001431,2016-1-16 21:0,1.39999997616
2016-1-16 22:0,1.94999992847,2016-1-16 22:0,1.40999996662
2016-1-16 23:0,1.87999999523,2016-1-16 23:0,1.40999996662
2016-1-17 0:0,2,2016-1-17 0:0,1.40999996662
2016-1-17 1:0,1.89999997616,2016-1-17 1:0,1.39999997616
2016-1-17 2:0,1.89999997616,2016-1-17 2:0,1.38999998569
2016-1-17 3:0,1.83999991417,2016-1-17 3:0,1.37999999523
2016-1-17 4:0,1.81999993324,2016-1-17 4:0,1.36000001431
2016-1-17 5:0,1.76999998093,2016-1-17 5:0,1.33999991417
2016-1-17 6:0,1.75,2016-1-17 6:0,1.30999994278
2016-1-17 7:0,1.7199999094,2016-1-17 7:0,1.28999996185
2016-1-17 8:0,1.68999993801,2016-1-17 8:0,1.25999999046
2016-1-17 9:0,1.66999995708,2016-1-17 9:0,1.24000000954
2016-1-17 10:0,1.63999998569,2016-1-17 10:0,1.20999991894
2016-1-17 11:0,1.58999991417,2016-1-17 11:0,1.16999995708
2016-1-17 12:0,1.52999997139,2016-1-17 12:0,1.14999997616
2016-1-17 13:0,1.49000000954,2016-1-17 13:0,1.12999999523
2016-1-17 14:0,1.43999993801,2016-1-17 14:0,1.10000002384
2016-1-17 15:0,1.39999997616,2016-1-17 15:0,1.07999992371
2016-1-17 16:0,1.36000001431,2016-1-17 16:0,1.06999993324
